name,date,time,heat,temp,notes
guatemala-acatenango-gesha,3/13/21,0,10,220,
guatemala-acatenango-gesha,3/13/21,0.5,10,180,
guatemala-acatenango-gesha,3/13/21,1,10,160,
guatemala-acatenango-gesha,3/13/21,1.5,10,155,
guatemala-acatenango-gesha,3/13/21,2,10,155,
guatemala-acatenango-gesha,3/13/21,2.5,10,160,
guatemala-acatenango-gesha,3/13/21,3,9,165,
guatemala-acatenango-gesha,3/13/21,3.5,9,175,
guatemala-acatenango-gesha,3/13/21,4,8,180,
guatemala-acatenango-gesha,3/13/21,4.5,8,185,steam
guatemala-acatenango-gesha,3/13/21,5,7,190,
guatemala-acatenango-gesha,3/13/21,5.5,7,195,
guatemala-acatenango-gesha,3/13/21,6,7,200,brown
guatemala-acatenango-gesha,3/13/21,6.5,7,205,
guatemala-acatenango-gesha,3/13/21,7,3,210,FC
guatemala-acatenango-gesha,3/13/21,7.5,3,210,
guatemala-acatenango-gesha,3/13/21,8,3,210,
,,,,,
