name,date,time,heat,temp,notes
papua-new-guinea-kimel-aa,3/25/22,0,10,220,
papua-new-guinea-kimel-aa,3/25/22,0.5,10,175,
papua-new-guinea-kimel-aa,3/25/22,1,10,165,
papua-new-guinea-kimel-aa,3/25/22,1.5,9,167.5,
papua-new-guinea-kimel-aa,3/25/22,2,9,170,
papua-new-guinea-kimel-aa,3/25/22,2.5,8,175,steam
papua-new-guinea-kimel-aa,3/25/22,3,8,180,
papua-new-guinea-kimel-aa,3/25/22,3.5,7,185,yellow
papua-new-guinea-kimel-aa,3/25/22,4,7,190,
papua-new-guinea-kimel-aa,3/25/22,4.5,6,195,
papua-new-guinea-kimel-aa,3/25/22,5,6,200,
papua-new-guinea-kimel-aa,3/25/22,5.5,6,200,brown
papua-new-guinea-kimel-aa,3/25/22,6,6,205,
papua-new-guinea-kimel-aa,3/25/22,6.5,6,207.5,first crack
papua-new-guinea-kimel-aa,3/25/22,7,6,210,
papua-new-guinea-kimel-aa,3/25/22,7.5,6,212.5,
papua-new-guinea-kimel-aa,3/25/22,8,6,212.5,
papua-new-guinea-kimel-aa,3/25/22,8.5,6,215,
papua-new-guinea-kimel-aa,3/25/22,9,6,217.5,
,,,,,
