name,date,time,heat,temp,notes
brazil-adair-oliveira-neto,10/22/22,0,10,240,
brazil-adair-oliveira-neto,10/22/22,0.5,10,195,
brazil-adair-oliveira-neto,10/22/22,1,10,185,
brazil-adair-oliveira-neto,10/22/22,1.5,10,180,
brazil-adair-oliveira-neto,10/22/22,2,9,182.5,
brazil-adair-oliveira-neto,10/22/22,2.5,8,190,yellow
brazil-adair-oliveira-neto,10/22/22,3,7,192.5,
brazil-adair-oliveira-neto,10/22/22,3.5,6,200,
brazil-adair-oliveira-neto,10/22/22,4,6,200,
brazil-adair-oliveira-neto,10/22/22,4.5,6,205,
brazil-adair-oliveira-neto,10/22/22,5,5.5,207.5,bread
brazil-adair-oliveira-neto,10/22/22,5.5,5,210,
brazil-adair-oliveira-neto,10/22/22,6,4,212.5,
brazil-adair-oliveira-neto,10/22/22,6.5,4,212.5,
brazil-adair-oliveira-neto,10/22/22,7,4,215,
brazil-adair-oliveira-neto,10/22/22,7.5,4,216,
brazil-adair-oliveira-neto,10/22/22,8,4,217.5,
brazil-adair-oliveira-neto,10/22/22,8.5,4,218,
brazil-adair-oliveira-neto,10/22/22,9,4,219,
brazil-adair-oliveira-neto,10/22/22,9.5,4,220,
brazil-adair-oliveira-neto,10/22/22,10,4,220,
brazil-adair-oliveira-neto,10/22/22,10.5,4,220,
