name,date,time,heat,temp,notes
guatemala-acatenango-gesha,1/23/22,0,10,200,
guatemala-acatenango-gesha,1/23/22,0.5,10,170,
guatemala-acatenango-gesha,1/23/22,1,10,155,
guatemala-acatenango-gesha,1/23/22,1.5,10,155,
guatemala-acatenango-gesha,1/23/22,2,9,160,
guatemala-acatenango-gesha,1/23/22,2.5,9,165,
guatemala-acatenango-gesha,1/23/22,3,9,170,
guatemala-acatenango-gesha,1/23/22,3.5,8,175,yellow
guatemala-acatenango-gesha,1/23/22,4,8,180,
guatemala-acatenango-gesha,1/23/22,4.5,7,187.5,
guatemala-acatenango-gesha,1/23/22,5,7,190,brown
guatemala-acatenango-gesha,1/23/22,5.5,6,195,
guatemala-acatenango-gesha,1/23/22,6,6,200,
guatemala-acatenango-gesha,1/23/22,6.5,6,200,
guatemala-acatenango-gesha,1/23/22,7,6,205,FC
guatemala-acatenango-gesha,1/23/22,7.5,4,210,
