name,date,time,heat,temp,notes
brazil-adair-oliveira-neto,6/11/22,0,10,230,
brazil-adair-oliveira-neto,6/11/22,0.5,10,190,
brazil-adair-oliveira-neto,6/11/22,1,10,180,
brazil-adair-oliveira-neto,6/11/22,1.5,9,180,
brazil-adair-oliveira-neto,6/11/22,2,9,180,
brazil-adair-oliveira-neto,6/11/22,2.5,8,185,
brazil-adair-oliveira-neto,6/11/22,3,8,190,steam
brazil-adair-oliveira-neto,6/11/22,3.5,7,195,yellow
brazil-adair-oliveira-neto,6/11/22,4,7,200,
brazil-adair-oliveira-neto,6/11/22,4.5,7,202.5,
brazil-adair-oliveira-neto,6/11/22,5,6,207.5,brown
brazil-adair-oliveira-neto,6/11/22,5.5,6,210,
brazil-adair-oliveira-neto,6/11/22,6,5,212.5,
brazil-adair-oliveira-neto,6/11/22,6.5,5,217.5,
brazil-adair-oliveira-neto,6/11/22,7,4,220,FC
brazil-adair-oliveira-neto,6/11/22,7.5,4,221,
brazil-adair-oliveira-neto,6/11/22,8,4,221,
